_source_id,ID,Fecha,Ubicación,Provincia,País,Ciudad,Lugar,Título,Num. ponentes,Num. asistentes,Num. registrados,Link,Tipología,Tecnología,Ámbito,Sector,En colaboración,Partner
13065,13065,07-11-2017,nacional,Barcelona,,Moià,BCN Drone Center,Sensores fotónicos miniaturizados para drones,,,,https://www.secpho.org/agenda/sensores-fotonicos-miniaturizados-para-drones/,['Tech Meeting'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",True,BCN Drone Center
14969,14969,07-11-2017,internacional,,MXMX,Monterrey,Varios emplazamientos,World Manufacturing Forum 2017,,,,https://www.secpho.org/agenda/world-manufacturing-forum-2017/,['Recomendamos'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']",['Industria 4.0'],['Fabricación industrial'],False,No
14966,14966,24-10-2017,nacional,Madrid,,Madrid,,"IMPhocus, Congreso de Tecnologías Fotónicas y de Imagen",,,,https://www.secpho.org/agenda/congreso-imphocus/,['Recomendamos'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
13395,13395,19-10-2017,nacional,Pontevedra,,O Porriño,AIMEN,XIII Jornadas de Procesado de Materiales con Tecnología Láser,,,,https://www.secpho.org/agenda/xiii-jornadas-de-procesado-de-materiales-con-tecnologia-laser/,['Recomendamos'],['Sistemas láser'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
14152,14152,05-10-2017,nacional,Barcelona,,Barcelona,,El impacto de la fotónica en los sectores Salud &#038; Farma,,,,https://www.secpho.org/agenda/el-impacto-de-la-fotonica-en-los-sectores-salud-farma/,['Market Focus'],['Fotónica'],['Salud y bienestar'],['Salud'],False,No
14178,14178,03-10-2017,nacional,Barcelona,,Barcelona,Fira de Barcelona Gran Vía,"Light technologies in transport, manufacturing, energy &#038; environment: Success stories on cross sectorial innovation",,,,https://www.secpho.org/agenda/light-technologies-in-transport-manufacturing-energy-environment-success-stories-on-cross-sectorial-innovation-2/,['Market Focus'],['Fotónica'],['Acción climática y medio ambiente'],['Medioambiente'],False,No
14791,14791,28-09-2017,online,,,,,La fotónica en la industria,,,,https://www.secpho.org/agenda/la-fotonica-en-la-industria/,['Market Focus'],['Fotónica'],['Industria 4.0'],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
13075,13075,12-07-2017,online,,,,,Nuevas aplicaciones de la visión artificial en el sector alimentario,,,,https://www.secpho.org/agenda/nuevas-aplicaciones-de-la-vision-artificial-en-el-sector-alimentario/,['Market Focus'],['Sensórica avanzada'],['Seguridad alimentaria'],['Agroalimentación'],False,No
13397,13397,12-07-2017,nacional,,,Santiago de Compostela,Hostal de los Reyes Católicos,OPTOEL 2017 &#8211; X Reunión Española de Optoelectrónica,,,,https://www.secpho.org/agenda/optoel-2017-x-reunion-espanola-de-optoelectronica/,['Recomendamos'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
11415,11415,29-06-2017,internacional,,DEDE,Munich,Messe München,Boosting the collaboration of Photonic SMEs in Automotive &#8211; Photonics Clusters Meeting,,,,https://www.secpho.org/agenda/photonics-cluster-meeting/,['Recomendamos'],['Fotónica'],['Movilidad inteligente'],['Automoción'],False,No
10653,10653,26-06-2017,internacional,,DEDE,Munich,Messe München,Laser World of Photonics,,,,https://www.secpho.org/agenda/laser-world-of-photonics/,['International'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
12021,12021,14-06-2017,nacional,Pontevedra,,O Porriño,AIMEN,VIII Reunión Anual SECPhO,,,,https://www.secpho.org/agenda/viii-secpho-annual-meeting-2/,['Networking'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",True,Aimen
10895,10895,08-06-2017,nacional,Navarra,,Pamplona,,Light Technologies in Functional Print,,,,https://www.secpho.org/agenda/light-technologies-in-functional-print/,['Innovation Workshop'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",True,Cluster Functional Print
10893,10893,24-05-2017,nacional,Zaragoza,,Zaragonza,,Aplicación de las tecnologías de la luz en la gestión del agua urbana e industrial,,,,https://www.secpho.org/agenda/aplicacion-de-las-tecnologias-de-la-luz-en-la-gestion-del-agua-urbana-e-industrial/,['Innovation Workshop'],['Fotónica'],['Acción climática y medio ambiente'],['Medioambiente'],True,Zinnae
11966,11966,18-05-2017,nacional,Barcelona,,Barcelona,,Asamblea General de Fotónica21,,,,https://www.secpho.org/agenda/asamblea-general-de-fotonica21/,['Recomendamos'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
11973,11973,12-05-2017,nacional,Barcelona,,Cerdanyola del Vallès,Alba sincrotrón,Aplicaciones de la luz sincrotrón al sector Alimentario,,,,https://www.secpho.org/agenda/aplicaciones-de-la-luz-sincrotron-al-sector-alimentario/,['Recomendamos'],['Fotónica'],['Seguridad alimentaria'],['Agroalimentación'],False,No
12091,12091,11-05-2017,nacional,Madrid,,Madrid,Sede Central del CSIC,Foro SINFOTÓN,,,,https://www.secpho.org/agenda/foro-sinfoton/,['Recomendamos'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
11185,11185,20-04-2017,nacional,Madrid,,Madrid,Sede Central del CSIC,XXVII Curso de Introducción a la Investigación en Óptica,,,,https://www.secpho.org/agenda/xxvii-curso-de-introduccion-a-la-investigacion-en-optica/,['Recomendamos'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
10651,10651,04-04-2017,nacional,Barcelona,,Barcelona,CCIB,Advanced Factories,,,,https://www.secpho.org/agenda/advanced-factories/,['Recomendamos'],"['AR/VR', 'Biotecnología', 'Blockchain', 'Ciberseguridad y Cloud Computing', 'Fabricación Aditiva', 'Fotónica', 'Iluminación avanzada', 'Inteligencia Artificial y datos', 'IoT', 'Materiales Avanzados', 'Microelectrónica y Semiconductores', 'Robótica y Drones', 'Sensórica avanzada', 'Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser', 'Tecnologías Cuánticas']",['Industria 4.0'],['Fabricación industrial'],False,No
10889,10889,28-03-2017,nacional,Madrid,,Madrid,,Aplicaciones de la Luz para la Industria Aeroespacial,,,,https://www.secpho.org/agenda/aplicaciones-aeroespaciales-basadas-en-la-luz/,['Market Focus'],['Fotónica'],"['New Space, defensa y seguridad']",['Espacio'],True,Madrid Arospace Cluster
10888,10888,02-03-2017,nacional,Zaragoza,,Zaragonza,BSH Electrodomésticos España,Retos y aplicaciones del láser en la fabricación de electrodomésticos,,,,https://www.secpho.org/agenda/retos-y-aplicaciones-del-laser-en-la-fabricacion-de-electrodomesticos/,['Innovation Workshop'],['Sistemas láser'],['Industria 4.0'],['Fabricación industrial'],True,BSH
10736,10736,22-02-2017,online,,,,,Webinar Comunicaciones Ópticas,,,,https://www.secpho.org/agenda/webinar-comunicaciones-opticas/,['Tech Meeting'],['Sistemas de Comunicación y Transmisión de Datos'],"['New Space, defensa y seguridad']",['Telecomunicaciones'],False,No
11430,11430,22-02-2017,online,,,,,Jornada-Taller RETOS-COLABORACIÓN: Oportunidades para las empresas innovadoras,,,,https://www.secpho.org/agenda/jornada-taller-retos-colaboracion-oportunidades-para-las-empresas-innovadoras/,['Recomendamos'],[],[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
11396,11396,14-02-2017,nacional,Salamanca,,Villamayor,Centro de Láseres Pulsados - CLPU,Presentación de ELI-ALPS a la comunidad fotónica española,,,,https://www.secpho.org/agenda/presentacion-de-eli-alps-a-la-comunidad-fotonica-espanola/,['Recomendamos'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
10723,10723,16-01-2017,nacional,Valencia,,Valencia,Universitat Politécnia de Valencia,Photonic Integration Week,,,,https://www.secpho.org/agenda/photonic-integration-week/,['Networking'],['Fotónica'],"['New Space, defensa y seguridad']",['Telecomunicaciones'],True,UPV
10586,10586,16-11-2016,nacional,Madrid,,Madrid,IFEMA,MetalMadrid 2016,,,,https://www.secpho.org/agenda/metalmadrid-2016/,['Recomendamos'],['Sistemas láser'],['Industria 4.0'],['Fabricación industrial'],False,No
10589,10589,26-10-2016,nacional,Pontevedra,,O Porriño,AIMEN,Jornada Innovación 4.0 de AIMEN,,,,https://www.secpho.org/agenda/jornada-innovacion-4-0-de-aimen/,['Recomendamos'],['Sistemas láser'],['Industria 4.0'],['Fabricación industrial'],False,No
10546,10546,20-10-2016,nacional,Madrid,,Madrid,Museo Nacional de Ciencias Naturales,2ª Feria de Otoño SINFOTON,,,,https://www.secpho.org/agenda/2a-feria-de-otono-sinfoton/,['Recomendamos'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
10370,10370,29-09-2016,nacional,Pontevedra,,O Porriño,AIMEN,Jornadas de Procesado de Materiales con Láser-Aimen,,,,https://www.secpho.org/agenda/jornadas-de-procesado-de-materiales-con-laser-aimen/,['Recomendamos'],['Sistemas láser'],['Industria 4.0'],['Fabricación industrial'],False,No
10467,10467,27-09-2016,nacional,Gipuzkoa,,San Sebastián,TECNUN,Advanced Manufacturing &#038; Materials Brokerage Event,,,,https://www.secpho.org/agenda/advanced-manufacturing-materials-brokerage-event/,['Recomendamos'],['Materiales Avanzados'],['Industria 4.0'],['Fabricación industrial'],False,No
10470,10470,22-09-2016,nacional,Zaragoza,,Zaragonza,,Expodrónica en Zaragoza,,,,https://www.secpho.org/agenda/expodronica/,['Recomendamos'],['Robótica y Drones'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
10312,10312,21-09-2016,online,,,,,Nuevos conceptos de iluminación LED y OLED,,,,https://www.secpho.org/agenda/nuevos-conceptos-de-iluminacion-led-y-oled/,['Tech Meeting'],['Iluminación avanzada'],['Smart cities'],['Sector energético'],False,No
9443,9443,22-06-2016,nacional,Barcelona,,Barcelona,Disseny HUB Barcelona,Synergies: Light Technologies &#038; Advanced Materials,,,,https://www.secpho.org/agenda/synergies-light-technologies-advanced-materials/,['Networking'],['Materiales Avanzados'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",True,Cluster MAV
9711,9711,15-06-2016,nacional,Barcelona,,Castelldefels,ICFO,VII SECPhO Annual Meeting,,,,https://www.secpho.org/agenda/vii-reunion-anual-de-secpho-en-castelldefels-barcelona/,['Networking'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",True,ICFO
9439,9439,25-05-2016,nacional,Barcelona,,Barcelona,,Aplicaciones de la Luz en la Cosmética,,,,https://www.secpho.org/agenda/aplicaciones-de-la-luz-en-la-cosmetica/,['Innovation Workshop'],['Fotónica'],['Salud y bienestar'],['Cosmética y Estética'],True,Beauty Cluster
9276,9276,19-05-2016,internacional,,SESE,Uppsala,SVA : Instituto Nacional de Veterinaria de Suecia,Soluciones fotonicas para el sector veterinario y para la agricultura,,,,https://www.secpho.org/agenda/soluciones-fotonicas-para-el-sector-veterinario-y-para-la-agricultura/,['Market Focus'],['Fotónica'],"['Agricultura, bosques y océanos']",['Agroalimentación'],False,No
9709,9709,10-05-2016,nacional,Madrid,,Madrid,,Microprocesado Láser: Aplicaciones en la Industria y avances en I+D,,,,https://www.secpho.org/agenda/microprocesado-laser-aplicaciones-en-la-industria-y-nuevos-avances-en-id/,['Market Focus'],['Sistemas láser'],['Industria 4.0'],['Fabricación industrial'],True,Aimen
9701,9701,06-05-2016,nacional,Barcelona,,Cerdanyola del Vallès,Alba sincrotrón,"Aplicaciones industriales del Sincrotrón ALBA en cementos, pigmentos, cerámicas y vidrios",,,,https://www.secpho.org/agenda/aplicaciones-industriales-del-sincrotron-alba-en-cementos-pigmentos-ceramicas-y-vidrios/,['Recomendamos'],['Fotónica'],['Industria 4.0'],['Materias primas'],False,No
9595,9595,04-05-2016,nacional,Bizkaia,,Bilbao,,Sistemas de Medida &#038; Monitorización de Procesos,,,,https://www.secpho.org/agenda/sistemas-de-medida-monitorizacion-de-procesos/,['Innovation Workshop'],['Sensórica avanzada'],['Industria 4.0'],['Aeronáutica'],True,HEGAN
9663,9663,04-05-2016,nacional,Bizkaia,,Bilbao,,Fabricación avanzada mediante láser,,,,https://www.secpho.org/agenda/fabricacion-avanzada-mediante-laser/,['Tech Meeting'],['Fabricación Aditiva'],['Industria 4.0'],['Aeronáutica'],True,HEGAN
9277,9277,17-03-2016,internacional,,GBGB,Cardiff,Universidad de Swansea,Fuentes láser para aplicaciones en ciencias de la vida,,,,https://www.secpho.org/agenda/fuentes-laser-para-aplicaciones-en-ciencias-de-la-vida/,['Market Focus'],['Sistemas láser'],['Salud y bienestar'],['Salud'],False,No
8864,8864,26-02-2016,online,,,,,SECPhO Webinars: Fotónica en Horizon2020,,,,https://www.secpho.org/agenda/secpho-webinars-fotonica-en-horizon2020/,['Enfocando la innovación'],['Fotónica'],[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
9357,9357,25-02-2016,nacional,Barcelona,,Vilanova i la Geltrú,MONOCROM,Reunión del Grupo de Fabricantes Españoles de Láser,,,,https://www.secpho.org/agenda/reunion-del-grupo-de-fabricantes-espanoles-de-laser/,['Tech Meeting'],['Sistemas láser'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
8716,8716,10-02-2016,nacional,Málaga,,Málaga,Palacio de Ferias y Congresos de Málaga,5º Foro Transfiere,,,,https://www.secpho.org/agenda/5o-foro-transfiere/,['Recomendamos'],[],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
8862,8862,29-01-2016,online,,,,,SECPhO Webinars: Infoday Instrumento PYME,,,,https://www.secpho.org/agenda/secpho-webinars-infoday-sme-instrument/,['Enfocando la innovación'],[],[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
8439,8439,21-01-2016,online,,,,,Spectral Imaging para un amplio rango de aplicaciones,,,,https://www.secpho.org/agenda/spectral-imagining-en-un-amplio-rango-d-aplicaciones/,['Recomendamos'],['Sensórica avanzada'],['Seguridad alimentaria'],['Agroalimentación'],False,No
8528,8528,14-12-2015,nacional,Madrid,,Madrid,Universidad Complutense de Madrid,LIGHT2015 | LIGHTtalks Careers in Photonics,,,,https://www.secpho.org/agenda/light2015-lighttalks-careers-in-photonics/,['Recomendamos'],[],[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
8519,8519,02-12-2015,online,,,,,“La fotónica en la industria: Claves tecnológicas para iluminar los negocios”,,,,https://www.secpho.org/agenda/la-fotonica-en-la-industria-claves-tecnologicas-para-iluminar-los-negocios/,['Market Focus'],['Fotónica'],"['Acción climática y medio ambiente', 'Agricultura, bosques y océanos', 'Energía limpia y eficiente', 'Industria 4.0', 'Movilidad inteligente', 'New Space, defensa y seguridad', 'Salud y bienestar', 'Seguridad alimentaria', 'Smart cities']","['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
7446,7446,26-11-2015,nacional,Madrid,,Madrid,,"Ultraprecisión Láser &#8211; Aplicaciones en Medicina, Industria y Telecomunicaciones",,,,https://www.secpho.org/agenda/ultraprecision_laser/,['Innovation Workshop'],['Sistemas láser'],['Industria 4.0'],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
7752,7752,25-11-2015,,,,Madrid,"Restaurante Ateneo - C/ Sta. Catalina, 10",Madrid Photonics Dinner,,,,https://www.secpho.org/agenda/madrid-photonics-dinner-2/,['Networking'],"['Sistemas de Comunicación y Transmisión de Datos', 'Sistemas láser']",[],"['Automoción', 'Fabricación industrial', 'Salud', 'Sector energético', 'Telecomunicaciones']",False,
8184,8184,11-11-2015,nacional,Pontevedra,,O Porriño,AIMEN,H2020 Laser Manufacturing Brokerage Event,,,,https://www.secpho.org/agenda/h2020-laser-manufacturing-brokerage-event/,['Recomendamos'],['Sistemas láser'],[],"['Aeronáutica', 'Agroalimentación', 'Automoción', 'Construcción', 'Cosmética y Estética', 'Defensa', 'Espacio', 'Fabricación industrial', 'Ferroviario', 'Industria química', 'Logística', 'Materias primas', 'Medioambiente', 'Naval', 'Patrimonio Cultural', 'Salud', 'Sector energético', 'Sector farmacéutico', 'Seguridad', 'Telecomunicaciones', 'Turismo']",False,No
