event_id,event_date,title,location_type,province,country,city,place,link,typology,technologies,ambitos,sectors,in_collaboration,partner,num_speakers,num_attendees,num_registered,event_text
19686,26-03-2019,Soluciones de visión e inteligencia artificial para procesado láser,nacional,Madrid,,Madrid,Ibercenter Azca,https://www.secpho.org/agenda/soluciones-de-vision-e-inteligencia-artificial-para-procesado-laser/,Tech Meeting,Sistemas láser,Industria 4.0,Fabricación industrial,True,Aimen,,,,Soluciones de visión e inteligencia artificial para procesado láser. Tech Meeting. Sistemas láser. Industria 4.0. Fabricación industrial. nacional. Madrid. Madrid. Aimen
18404,22-03-2019,ESODM &#8217;19 Meeting,online,,,,,https://www.secpho.org/agenda/esodm-19-meeting/,International,Fotónica,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"ESODM &#8217;19 Meeting. International. Fotónica. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No"
19315,13-03-2019,Photonics for Agri Food,internacional,,FRFR,Rennes,,https://www.secpho.org/agenda/photonics-for-agri-food/,International,Fotónica,Seguridad alimentaria,Agroalimentación,False,No,,,,Photonics for Agri Food. International. Fotónica. Seguridad alimentaria. Agroalimentación. internacional. Rennes. No
18329,12-03-2019,Webinar | Quantum Technologies,online,,,,,https://www.secpho.org/agenda/quantum-technologies-in-spain/,Tech Meeting,Tecnologías Cuánticas,"New Space, defensa y seguridad",Seguridad,False,No,,,,"Webinar | Quantum Technologies. Tech Meeting. Tecnologías Cuánticas. New Space, defensa y seguridad. Seguridad. online. No"
18244,07-03-2019,Conectando deep tech startups con inversores &#038; corporates (Madrid),nacional,Madrid,,Madrid,La Nave,https://www.secpho.org/agenda/madrid-matchmaking-startups-investors-corporates/,Investors' Forum,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser | Tecnologías Cuánticas,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"Conectando deep tech startups con inversores &#038; corporates (Madrid). Investors' Forum. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser | Tecnologías Cuánticas. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. nacional. Madrid. Madrid. No"
18319,06-03-2019,Matchmaking startups &#038; investors (Barcelona),nacional,Barcelona,,Barcelona,Valid World Hall,https://www.secpho.org/agenda/barcelona-startups-investors-corporates/,Investors' Forum,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser | Tecnologías Cuánticas,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"Matchmaking startups &#038; investors (Barcelona). Investors' Forum. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas láser | Tecnologías Cuánticas. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. nacional. Barcelona. Barcelona. No"
16764,21-02-2019,Open Innovation Leaders Cocktail,nacional,Barcelona,,Barcelona,,https://www.secpho.org/agenda/barcelona-photonics-dinner-2/,Open Innovation Club,Fotónica,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"Open Innovation Leaders Cocktail. Open Innovation Club. Fotónica. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. nacional. Barcelona. Barcelona. No"
18321,14-02-2019,EPRISE: Photonics in Agriculture and Food,internacional,,NLNL,Amsterdam,KIT (Royal Tropical Institute),https://www.secpho.org/agenda/eprise-photonics-in-agriculture-and-food/,Networking,Fotónica,Seguridad alimentaria,Agroalimentación,True,EPRISE,,,,EPRISE: Photonics in Agriculture and Food. Networking. Fotónica. Seguridad alimentaria. Agroalimentación. internacional. Amsterdam. EPRISE
18312,03-02-2019,Photonics West Dinner,internacional,,USUS,San Francisco,Feria SPIE Photonics West 2019,https://www.secpho.org/agenda/photonics-west-dinner-2/,Networking,Fotónica,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"Photonics West Dinner. Networking. Fotónica. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. internacional. San Francisco. No"
18305,29-01-2019,Food packaging and safety,internacional,,DEDE,Hannover,Laser Zentrum Hannover,https://www.secpho.org/agenda/food-packaging-and-safety/,Market Focus,Fotónica,Seguridad alimentaria,Agroalimentación,True,FPL,,,,Food packaging and safety. Market Focus. Fotónica. Seguridad alimentaria. Agroalimentación. internacional. Hannover. FPL
18963,22-01-2019,Workshop: Monitorización del proceso de producción de trigo,nacional,Barcelona,,Barcelona,,https://www.secpho.org/agenda/workshop-monitorizacion-del-proceso-de-produccion-de-trigo/,Innovation Workshop,Fotónica,Seguridad alimentaria,Agroalimentación,True,BCR (Argentina),,,,Workshop: Monitorización del proceso de producción de trigo. Innovation Workshop. Fotónica. Seguridad alimentaria. Agroalimentación. nacional. Barcelona. Barcelona. BCR (Argentina)
18649,16-01-2019,PIC Design Training &#8211; VLC Photonics,nacional,Valencia,,Valencia,Universitat Politècnica de València,https://www.secpho.org/agenda/formacion-sobre-pic-design-organizada-por-vlc-photonics/,Recomendamos,Fotónica,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Gestión de la innovación | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Telecomunicaciones,False,No,,,,"PIC Design Training &#8211; VLC Photonics. Recomendamos. Fotónica. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Gestión de la innovación | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Telecomunicaciones. nacional. Valencia. Valencia. No"
18297,14-01-2019,Photonic Integration Week &#8217;19,nacional,Valencia,,Valencia,Universitat Politècnica in València,https://www.secpho.org/agenda/brokerage-event-photonic-integration-week-19/,Networking,Fotónica,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Gestión de la innovación | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Telecomunicaciones,True,UPV,,,,"Photonic Integration Week &#8217;19. Networking. Fotónica. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Gestión de la innovación | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Telecomunicaciones. nacional. Valencia. Valencia. UPV"
18300,18-12-2018,Workshop | Aplicaciones fotónicas en la industria alimentaria,nacional,Barcelona,,Castelldefels,ICFO,https://www.secpho.org/agenda/workshop-aplicaciones-fotonicas-en-la-industria-alimentaria/,Innovation Workshop,Fotónica,Seguridad alimentaria,Agroalimentación,True,Cluster Foodservice,,,,Workshop | Aplicaciones fotónicas en la industria alimentaria. Innovation Workshop. Fotónica. Seguridad alimentaria. Agroalimentación. nacional. Barcelona. Castelldefels. Cluster Foodservice
18302,17-12-2018,light! 003 · Las tecnologías fotónicas revolucionan la industria alimentaria,online,,,,,https://www.secpho.org/agenda/light-003-las-tecnologias-fotonicas-revolucionan-la-industria-alimentaria/,Enfocando la innovación,Fotónica,Seguridad alimentaria,Agroalimentación,False,No,,,,light! 003 · Las tecnologías fotónicas revolucionan la industria alimentaria. Enfocando la innovación. Fotónica. Seguridad alimentaria. Agroalimentación. online. No
18267,12-12-2018,Concurso Navidad | La luz en Navidad,online,,,,,https://www.secpho.org/agenda/concurso-navidad-la-luz-de-navidad/,Networking,,,Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,Concurso Navidad | La luz en Navidad. Networking. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No
18298,20-11-2018,Rising to the challenge of entering the MedTech market,internacional,,FRFR,Marsella,,https://www.secpho.org/agenda/rising-to-the-challenge-of-entering-the-medtech-market/,International,AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas,Salud y bienestar,Salud,True,EPRISE,,,,Rising to the challenge of entering the MedTech market. International. AR/VR | Biotecnología | Blockchain | Ciberseguridad y Cloud Computing | Fabricación Aditiva | Fotónica | Iluminación avanzada | Inteligencia Artificial y datos | IoT | Materiales Avanzados | Microelectrónica y Semiconductores | Robótica y Drones | Sensórica avanzada | Sistemas de Comunicación y Transmisión de Datos | Sistemas láser | Tecnologías Cuánticas. Salud y bienestar. Salud. internacional. Marsella. EPRISE
18117,01-11-2018,PHOTON FAIR 2018,internacional,,JPJP,Hamamatsu,,https://www.secpho.org/agenda/photon-fair-2018/,International,Fotónica,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"PHOTON FAIR 2018. International. Fotónica. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. internacional. Hamamatsu. No"
14743,23-10-2018,Formación básica en Seguridad Láser,online,,,,,https://www.secpho.org/agenda/formacion-basica-en-seguridad-laser/,Recomendamos,Sistemas láser,Industria 4.0,Fabricación industrial,False,No,,,,Formación básica en Seguridad Láser. Recomendamos. Sistemas láser. Industria 4.0. Fabricación industrial. online. No
17645,26-09-2018,MetalMadrid 2018,nacional,Madrid,,Madrid,IFEMA,https://www.secpho.org/agenda/metalmadrid-2018/,Recomendamos,Sistemas láser,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"MetalMadrid 2018. Recomendamos. Sistemas láser. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. nacional. Madrid. Madrid. No"
16059,25-09-2018,Sensorización avanzada de infraestructuras ferroviarias,nacional,Barcelona,,Barcelona,IDOM,https://www.secpho.org/agenda/sensorizacion-inteligente-de-infraestructuras-ferroviarias/,Innovation Workshop,Sensórica avanzada,Movilidad inteligente,Ferroviario,True,Railgrup,,,,Sensorización avanzada de infraestructuras ferroviarias. Innovation Workshop. Sensórica avanzada. Movilidad inteligente. Ferroviario. nacional. Barcelona. Barcelona. Railgrup
18101,20-09-2018,Robótica colaborativa para PYMES y grandes empresas,nacional,Barcelona,,Barcelona,,https://www.secpho.org/agenda/robotica-colaborativa-para-pymes-y-grandes-empresas/,Recomendamos,Robótica y Drones,Industria 4.0,Fabricación industrial,False,No,,,,Robótica colaborativa para PYMES y grandes empresas. Recomendamos. Robótica y Drones. Industria 4.0. Fabricación industrial. nacional. Barcelona. Barcelona. No
17026,10-07-2018,Open Innovation Leaders Summit,nacional,Barcelona,,Barcelona,Puerto Olímpico Barcelona,https://www.secpho.org/agenda/open-innovation-leaders-summit/,Open Innovation Club,Fotónica,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"Open Innovation Leaders Summit. Open Innovation Club. Fotónica. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. nacional. Barcelona. Barcelona. No"
16903,03-07-2018,RNO2018: XII Reunión Nacional de Óptica,nacional,Castellón,,Castellón,Universidad Jaime I,https://www.secpho.org/agenda/rno2018-xii-reunion-nacional-de-optica/,Recomendamos,Fotónica,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"RNO2018: XII Reunión Nacional de Óptica. Recomendamos. Fotónica. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. nacional. Castellón. Castellón. No"
14233,27-06-2018,Nuevas aplicaciones en recubrimientos ópticos,online,,,,,https://www.secpho.org/agenda/nuevas-aplicaciones-en-recubrimientos-opticos/,Tech Meeting,Fotónica,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"Nuevas aplicaciones en recubrimientos ópticos. Tech Meeting. Fotónica. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No"
17083,22-06-2018,La Propiedad Industrial en los Hubs globales de innovación,online,,,,,https://www.secpho.org/agenda/la-propiedad-industrial-en-los-hubs-globales-de-innovacion/,Recomendamos,,,Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,La Propiedad Industrial en los Hubs globales de innovación. Recomendamos. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No
16181,19-06-2018,IX Reunión anual SECPhO,nacional,Bizkaia,,Bilbao,TEKNIKER,https://www.secpho.org/agenda/ix-reunion-anual-secpho/,Networking,Fotónica,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,True,Tekniker,,,,"IX Reunión anual SECPhO. Networking. Fotónica. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. nacional. Bizkaia. Bilbao. Tekniker"
17049,01-06-2018,Aplicaciones del Sincrotron ALBA  a la Indústria Metalúrgica y Tratamiento de Superficies,nacional,Barcelona,,Cerdanyola del Vallès,Alba sincrotrón,https://www.secpho.org/agenda/aplicaciones-el-sincrotron-alba-a-la-industria-metalurgica-y-tratamiento-de-superficies/,Recomendamos,Fotónica,Industria 4.0,Fabricación industrial,False,No,,,,Aplicaciones del Sincrotron ALBA  a la Indústria Metalúrgica y Tratamiento de Superficies. Recomendamos. Fotónica. Industria 4.0. Fabricación industrial. nacional. Barcelona. Cerdanyola del Vallès. No
16904,30-05-2018,ECIO 2018: 20th Conference on Integrated Optics,nacional,Valencia,,Valencia,Universitat Politècnica de València,https://www.secpho.org/agenda/ecio-2018-20th-conference-on-integrated-optics/,International,Fotónica,"New Space, defensa y seguridad",Telecomunicaciones,False,No,,,,"ECIO 2018: 20th Conference on Integrated Optics. International. Fotónica. New Space, defensa y seguridad. Telecomunicaciones. nacional. Valencia. Valencia. No"
16174,29-05-2018,European Photonics Venture Forum,nacional,Barcelona,,Castelldefels,ICFO,https://www.secpho.org/agenda/european-photonics-venture-forum/,Investors' Forum,Fotónica,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,True,ICFO,,,,"European Photonics Venture Forum. Investors' Forum. Fotónica. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. nacional. Barcelona. Castelldefels. ICFO"
14818,24-05-2018,Madrid Photonics Dinner 2018,nacional,Madrid,,Madrid,Restaurante Sal Negra,https://www.secpho.org/agenda/madrid-photonics-dinner-3/,Networking,Fotónica,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"Madrid Photonics Dinner 2018. Networking. Fotónica. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. nacional. Madrid. Madrid. No"
16178,16-05-2018,Día Internacional de la Luz,online,,,,,https://www.secpho.org/agenda/dia-internacional-de-la-luz/,Recomendamos,Fotónica,"Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities",Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo,False,No,,,,"Día Internacional de la Luz. Recomendamos. Fotónica. Acción climática y medio ambiente | Agricultura, bosques y océanos | Energía limpia y eficiente | Industria 4.0 | Movilidad inteligente | New Space, defensa y seguridad | Salud y bienestar | Seguridad alimentaria | Smart cities. Aeronáutica | Agroalimentación | Automoción | Construcción | Cosmética y Estética | Defensa | Espacio | Fabricación industrial | Ferroviario | Industria química | Logística | Materias primas | Medioambiente | Naval | Patrimonio Cultural | Salud | Sector energético | Sector farmacéutico | Seguridad | Telecomunicaciones | Turismo. online. No"
