entity_key,entity_name,sources,is_official_socio,has_business_profile,has_contact_record,has_member_profile,has_subscriber_contact,source_count
poledebizerte,Pole de Bizerte,suscriptores,False,False,False,False,True,1
poledecompetitivitetrimatecfrance,"Pole de competitivite Trimatec, France",suscriptores,False,False,False,False,True,1
polimi,Polimi,suscriptores,False,False,False,False,True,1
politecnicoditorino,Politecnico Di Torino,suscriptores,False,False,False,False,True,1
polytechnicuniversityofcatalonia,Polytechnic University of Catalonia,suscriptores,False,False,False,False,True,1
polytechnicunivrsityofbariitaly,"Polytechnic Univrsity of Bari, Italy",suscriptores,False,False,False,False,True,1
polytechniquemontreal,Polytechnique Montreal,suscriptores,False,False,False,False,True,1
ponsip,Pons IP,suscriptores,False,False,False,False,True,1
poorassociates,Poor Associates,suscriptores,False,False,False,False,True,1
portdebarcelona,Port de Barcelona,suscriptores,False,False,False,False,True,1
portdebarcelonagrupmediapro,Port de Barcelona / Grup Mediapro,suscriptores,False,False,False,False,True,1
portofgdynia,Port of Gdynia,suscriptores,False,False,False,False,True,1
portlaser,Portlaser,suscriptores,False,False,False,False,True,1
portuslandbusinessdevelopmentandtradeug,Portusland Business Development and Trade UG,suscriptores,False,False,False,False,True,1
powerphotonicltd,PowerPhotonic Ltd,suscriptores,False,False,False,False,True,1
praiseexpoet,Praise Expoet,suscriptores,False,False,False,False,True,1
praiseexport,Praise Export,suscriptores,False,False,False,False,True,1
praxinetwork,Praxi Network,suscriptores,False,False,False,False,True,1
praxisph,Praxis Ph,datoscontacto,False,False,True,False,False,1
precitecoptronikgmbhgermany,Precitec Optronik GmbH Germany,suscriptores,False,False,False,False,True,1
premionobeldefisica,Premio Nobel de Física,suscriptores,False,False,False,False,True,1
premioprincipedeasturiasalainvestigacioncientificaytecnicamaxplanckinstitutgarchingalemania,"Premio Príncipe de Asturias a la Investigación Científica y Técnica, Max-Planck-Institut, Garching (Alemania)",suscriptores,False,False,False,False,True,1
presenter,Presenter,suscriptores,False,False,False,False,True,1
presidentadelafundacionsorollayconsuelolucatena,Presidenta de la Fundación Sorolla y Consuelo Luca Tena,suscriptores,False,False,False,False,True,1
presidentesocietatcatalanadefisica,Presidente Societat Catalana de Fìsica,suscriptores,False,False,False,False,True,1
presidentedelaconfederaciondesociedadescientificasdeespanacosce,Presidente de la Confederación de Sociedades Científicas de España (COSCE),suscriptores,False,False,False,False,True,1
presidentedelarealacademiadecienciasyartesdebarcelonaracab,Presidente de la Real Academia de Ciencias y Artes de Barcelona (RACAB),suscriptores,False,False,False,False,True,1
presidentedelarealsociedadespanoladefisicarsef,Presidente de la Real Sociedad Española de Física (RSEF),suscriptores,False,False,False,False,True,1
presidentedelcomiteespanoldeiluminacion,Presidente del Comité Español de Iluminación,suscriptores,False,False,False,False,True,1
presidentedelconsejogeneraldecolegiosdeopticosoptometristascgcoo,Presidente del Consejo General de Colegios de Ópticos-Optometristas (CGCOO),suscriptores,False,False,False,False,True,1
pressgraph,Pressgraph,suscriptores,False,False,False,False,True,1
prezero,Prezero,suscriptores,False,False,False,False,True,1
preziss,Preziss,datoscontacto,False,False,True,False,False,1
primafrio,Primafrio,datoscontacto,False,False,True,False,False,1
principia,Principia,suscriptores,False,False,False,False,True,1
printsyst,PrintSYSt,suscriptores,False,False,False,False,True,1
privateperson,Private person,suscriptores,False,False,False,False,True,1
prolitetechnology,Pro-Lite Technology,suscriptores,False,False,False,False,True,1
prolitetechnologyiberia,Pro-Lite Technology Iberia,suscriptores,False,False,False,False,True,1
prolitetechnologyiberiasl,"Pro-Lite Technology Iberia, S.L.",suscriptores,False,False,False,False,True,1
proretinatherapeuticssl,"ProRetina Therapeutics, S.L.",datoscontacto,False,False,True,False,False,1
proactiverd,Proactive R&D,datoscontacto,False,False,True,False,False,1
proambiente,Proambiente,suscriptores,False,False,False,False,True,1
probiomedica,Probiomedica,suscriptores,False,False,False,False,True,1
produccionlevantinailuminacionled,Producción Levantina - Iluminación LED,datoscontacto,False,False,True,False,False,1
proemisa,Proemisa,suscriptores,False,False,False,False,True,1
profesional,Profesional,suscriptores,False,False,False,False,True,1
profesorahonorificadelauned,Profesora honorífica de la UNED,suscriptores,False,False,False,False,True,1
proinseneragritech,Proinsener Agritech,datoscontacto,False,False,True,False,False,1
prointesa,Prointesa,datoscontacto,False,False,True,False,False,1
projectservice3dslne,Project & Service 3D SLNE,suscriptores,False,False,False,False,True,1
projecte92,Projecte92,suscriptores,False,False,False,False,True,1
prolongo,Prolongo,suscriptores,False,False,False,False,True,1
promax,Promax,datoscontacto,False,False,True,False,False,1
promsacimentsmolins,Promsa · Ciments Molins,suscriptores,False,False,False,False,True,1
protoqsar,ProtoQSAR,datoscontacto,False,False,True,False,False,1
protofyxyzsl,Protofy.xyz S.L,datoscontacto,False,False,True,False,False,1
protonlaser,Proton Laser,datoscontacto,False,False,True,False,False,1
protorapid,Protorapid,datoscontacto,False,False,True,False,False,1
proximion,Proximion,suscriptores,False,False,False,False,True,1
prudentetavarestechnicalconsulting,"Prudente & Tavares, technical consulting",suscriptores,False,False,False,False,True,1
prysmainkabelundsystemegmbh,Prysmain Kabel und Systeme GmbH,datoscontacto,False,False,True,False,False,1
psicologiaholistica,Psicología Holística,suscriptores,False,False,False,False,True,1
qventuresgroup,Q Ventures Group,suscriptores,False,False,False,False,True,1
q3dcompositedevelopmentsl,Q3D Composite Development S.L.,datoscontacto,False,False,True,False,False,1
qcnquantumflagshipoficinadebruselas,QCN - Quantum Flagship - Oficina de Bruselas,datoscontacto,False,False,True,False,False,1
qlionunivcomplutense,QLION/Univ. Complutense,suscriptores,False,False,False,False,True,1
qsplabnsutindia,"QSP Lab, NSUT INDIA",suscriptores,False,False,False,False,True,1
qureca,QURECA,suscriptores,False,False,False,False,True,1
qurecaltd,QURECA Ltd.,datoscontacto,False,False,True,False,False,1
qventures,QVentures,datoscontacto,False,False,True,False,False,1
qaleon,Qaleon,suscriptores,False,False,False,False,True,1
qilimanjaro,Qilimanjaro,suscriptores,False,False,False,False,True,1
qilimanjaroquantumtech,Qilimanjaro Quantum Tech,suscriptores,False,False,False,False,True,1
qilimanjaroquantumtechsl,"Qilimanjaro Quantum Tech, S.L.",datoscontacto,False,False,True,False,False,1
qoolnet,Qoolnet,suscriptores,False,False,False,False,True,1
questglobalprotolabs,QuEST Global - Protolabs,datoscontacto,False,False,True,False,False,1
qualiteasy,Qualit easy,suscriptores,False,False,False,False,True,1
qualitasanaliticaalimentariaslu,Qualitas Analítica Alimentaria slu,suscriptores,False,False,False,False,True,1
qualservice,Qualservice,datoscontacto,False,False,True,False,False,1
quandela,Quandela,suscriptores,False,False,False,False,True,1
quantxsecuritycodinggmbh,Quant-X SEcurity & Coding GmbH,suscriptores,False,False,False,False,True,1
quanterrotechnologiesfzcllc,Quanterro Technologies FZC LLC,suscriptores,False,False,False,False,True,1
quantex,Quantex,datoscontacto,False,False,True,False,False,1
quantonation,Quantonation,suscriptores,False,False,False,False,True,1
quantumsmarttechnologies,Quantum Smart Technologies,suscriptores,False,False,False,False,True,1
quanvia,Quanvia,datoscontacto,False,False,True,False,False,1
questglobal,Quest Global,suscriptores,False,False,False,False,True,1
r2msolution,R2M Solution,datoscontacto,False,False,True,False,False,1
rmkalninordeco,R?mkalni Nordeco,suscriptores,False,False,False,False,True,1
racabrealacademiadecienciasyartesdebarcelona,RACAB - Real Academia de Ciencias y Artes de Barcelona,datoscontacto,False,False,True,False,False,1
ral,RAL,suscriptores,False,False,False,False,True,1
ratp,RATP,suscriptores,False,False,False,False,True,1
recendtjku,"RECENDT , JKU",suscriptores,False,False,False,False,True,1
recseurope,RECS-Europe,suscriptores,False,False,False,False,True,1
redespanoladeturismoaccesibleredestable,RED ESPAÑOLA DE TURISMO ACCESIBLE ( RED ESTABLE ),suscriptores,False,False,False,False,True,1
regidinternational,REGID International,suscriptores,False,False,False,False,True,1
renfe,RENFE,suscriptores,False,False,False,False,True,1
ricari,RICARI,suscriptores,False,False,False,False,True,1
ridag,RIDAG,suscriptores,False,False,False,False,True,1
rmituniversity,RMIT university,suscriptores,False,False,False,False,True,1
rmsrapidmanufacturingsystems,RMS Rapid Manufacturing Systems,datoscontacto,False,False,True,False,False,1
rno2021,RNO2021,suscriptores,False,False,False,False,True,1
roquette,ROQUETTE,suscriptores,False,False,False,False,True,1
rovimaticasl,ROVIMATICA S.L.,suscriptores,False,False,False,False,True,1
royinnova,ROY INNOVA,suscriptores,False,False,False,False,True,1
rsstechwin,RSS techwin,datoscontacto,False,False,True,False,False,1
rttconsultingengineers,RTT Consulting Engineers,suscriptores,False,False,False,False,True,1
ruraltalent,RURAL TALENT,datoscontacto,False,False,True,False,False,1
rusnano,RUSNANO,suscriptores,False,False,False,False,True,1
radian,Radian,suscriptores,False,False,False,False,True,1
ralsa,Ral-Sa,datoscontacto,False,False,True,False,False,1
ramonherreroibelda,Ramon Herrero i Belda,suscriptores,False,False,False,False,True,1
raykasa,Rayka sa,suscriptores,False,False,False,False,True,1
raytheonelcanopticaltechnologies,Raytheon ELCAN Optical Technologies,datoscontacto,False,False,True,False,False,1
raytheonmicroelectronics,Raytheon Microelectronics,datoscontacto,False,False,True,False,False,1
reactivaciobadalona,Reactivació Badalona,suscriptores,False,False,False,False,True,1
realcasadelamonedafabricanacionaldemonedaytimbre,Real Casa de la Moneda - Fábrica Nacional de Moneda y Timbre,datoscontacto,False,False,True,False,False,1
realtimeatwork,RealTime-at-Work,datoscontacto,False,False,True,False,False,1
rectoruned,Rector UNED,suscriptores,False,False,False,False,True,1
recursosenergeticosruralessl,Recursos Energéticos Rurales S.L.,datoscontacto,False,False,True,False,False,1
redestableredespanoladeturismoaccesible,Red Estable - Red Española de Turismo Accesible,datoscontacto,False,False,True,False,False,1
redhat,Red Hat,suscriptores,False,False,False,False,True,1
redone,Red One,suscriptores,False,False,False,False,True,1
redbility,Redbility,suscriptores,False,False,False,False,True,1
redefinefoodsolutionssl,"Redefine Food Solutions, SL",suscriptores,False,False,False,False,True,1
regenera,Regenera,suscriptores,False,False,False,False,True,1
regionofwesternmacedoniagreece,"Region of Western Macedonia, Greece",suscriptores,False,False,False,False,True,1
reidacousticdesignsltd,Reid Acoustic Designs Ltd,suscriptores,False,False,False,False,True,1
remotemonitoringservicessl,Remote Monitoring Services SL,datoscontacto,False,False,True,False,False,1
renaultgroup,Renault Group,suscriptores,False,False,False,False,True,1
research,Research,suscriptores,False,False,False,False,True,1
resolemrenovablessl,Resolem Renovables S.L.,datoscontacto,False,False,True,False,False,1
responsablewebcomiteespanolanoluz,Responsable Web Comité Español Año Luz,suscriptores,False,False,False,False,True,1
rethinktourism,Rethink Tourism,suscriptores,False,False,False,False,True,1
revistalucescei,Revista Luces CEI,suscriptores,False,False,False,False,True,1
revostaculturalblancosobrenegro,Revosta Cultural Blanco Sobre negro,suscriptores,False,False,False,False,True,1
rexrothaboschcompany,Rexroth a bosch company,suscriptores,False,False,False,False,True,1
rheodx,RheoDx,datoscontacto,False,False,True,False,False,1
rieranadeusa,"Riera Nadeu, SA",datoscontacto,False,False,True,False,False,1
rierayalbert,Riera y Albert,suscriptores,False,False,False,False,True,1
rindergrouplightsystemstechnicalcenter,Rinder Group - Lightsystems Technical Center,datoscontacto,False,False,True,False,False,1
ringcapital,Ring Capital,suscriptores,False,False,False,False,True,1
risnationallaboratoryopl128,"Risø National Laboratory, OPL-128",suscriptores,False,False,False,False,True,1
riverdiagnostics,River DIagnostics,suscriptores,False,False,False,False,True,1
robsurgical,Rob Surgical,suscriptores,False,False,False,False,True,1
roberto,Roberto,suscriptores,False,False,False,False,True,1
roboclusterdenmark,"Robocluster, Denmark",suscriptores,False,False,False,False,True,1
rocasanitariosau,Roca Sanitario SAU,datoscontacto,False,False,True,False,False,1
rocasalvatella,Rocasalvatella,suscriptores,False,False,False,False,True,1
roche,Roche,suscriptores,False,False,False,False,True,1
rochediagnosticsgmbh,Roche diagnostics gmbh,suscriptores,False,False,False,False,True,1
rochesterprecisionoptics,Rochester Precision Optics,suscriptores,False,False,False,False,True,1
rockleyphotonics,Rockley Photonics,suscriptores,False,False,False,False,True,1
rodac,Rodac,suscriptores,False,False,False,False,True,1
rogergoulart,Roger Goulart,suscriptores,False,False,False,False,True,1
rohdeschwarz,Rohde & Schwarz,suscriptores,False,False,False,False,True,1
rohdeschwarzespanasa,Rohde & Schwarz España S.A.,datoscontacto,False,False,True,False,False,1
rosettaip,Rosetta IP,suscriptores,False,False,False,False,True,1
roth,Roth,suscriptores,False,False,False,False,True,1
rovalmasa,Rovalma S.A.,datoscontacto,False,False,True,False,False,1
rumbo,Rumbo,suscriptores,False,False,False,False,True,1
rusmedicaltechnology,Rus-medical Technology,datoscontacto,False,False,True,False,False,1
sfconsultance,S&F Consultance,datoscontacto,False,False,True,False,False,1
scpf,"S,C,P,F...",datoscontacto,False,False,True,False,False,1
scoptoelectronica2001sa,S.C. OPTOELECTRONICA 2001 S.A.,suscriptores,False,False,False,False,True,1
s3dtechnologies,S3D Technologies,datoscontacto,False,False,True,False,False,1
sacopaignialight,SACOPA - Ignialight,datoscontacto,False,False,True,False,False,1
saienssaienssmartenergy,SAIENS - Saiens Smart Energy,datoscontacto,False,False,True,False,False,1
salvatbiotech,SALVAT BIOTECH,datoscontacto,False,False,True,False,False,1
samoaindustrial,SAMOA INDUSTRIAL,datoscontacto,False,False,True,False,False,1
sastrauniversity,SASTRA University,suscriptores,False,False,False,False,True,1
satec,SATEC,suscriptores,False,False,False,False,True,1
satel,SATEL,suscriptores,False,False,False,False,True,1
saufer,SAUFER,datoscontacto,False,False,True,False,False,1
scg,SCG,suscriptores,False,False,False,False,True,1
schneiderelectricespanasa,"SCHNEIDER ELECTRIC ESPAÑA,S.A.",suscriptores,False,False,False,False,True,1
scienteciberica,SCIENTEC IBERICA,suscriptores,False,False,False,False,True,1
scientificainternational,SCIENTIFICA INTERNATIONAL,suscriptores,False,False,False,False,True,1
scientificainternationalslu,SCIENTIFICA INTERNATIONAL SLU,datoscontacto,False,False,True,False,False,1
scn2,SCN2,suscriptores,False,False,False,False,True,1
scsclustergoldfrance,"SCS cluster (Gold, France)",suscriptores,False,False,False,False,True,1
sdvalencia,SD Valencia,suscriptores,False,False,False,False,True,1
sdli,SDLI,datoscontacto,False,False,True,False,False,1
seabery,SEABERY,suscriptores,False,False,False,False,True,1
seaportsolutions,SEAPort Solutions,datoscontacto,False,False,True,False,False,1
seballiance,SEB Alliance,suscriptores,False,False,False,False,True,1
secot,SECOT,suscriptores,False,False,False,False,True,1
secpho,SECPhO,suscriptores,False,False,False,False,True,1
seedclicksl,"SEED&CLICK,SL",suscriptores,False,False,False,False,True,1
seguridadsistemasnavarrasl,SEGURIDAD SISTEMAS NAVARRA S.L.,datoscontacto,False,False,True,False,False,1
semasconsultoria,SEMAS CONSULTORIA,datoscontacto,False,False,True,False,False,1
semys,SEMYS,suscriptores,False,False,False,False,True,1
sena,SENA,suscriptores,False,False,False,False,True,1
senarga,SENARGA,suscriptores,False,False,False,False,True,1
sensesbit,SENSESBIT,datoscontacto,False,False,True,False,False,1
sentiatech,SENTIATECH,suscriptores,False,False,False,False,True,1
sepe,SEPE,suscriptores,False,False,False,False,True,1
seresco,SERESCO,suscriptores,False,False,False,False,True,1
sergestores,SERGESTORES,suscriptores,False,False,False,False,True,1
sermicro,SERMICRO,suscriptores,False,False,False,False,True,1
sernauto,SERNAUTO,suscriptores,False,False,False,False,True,1
sernautoasociacionespanoladeproveedoresdeautomocion,SERNAUTO - Asociación Española de Proveedores de Automoción,datoscontacto,False,False,True,False,False,1
seso,SESO,suscriptores,False,False,False,False,True,1
setsssociedadespanoladetecnicossuperioressanitarios,SETSS - Sociedad Española de Técnicos Superiores Sanitarios,datoscontacto,False,False,True,False,False,1
sgpapertronics,SG Papertronics,suscriptores,False,False,False,False,True,1
sgrbiomethane,SGR Biomethane,suscriptores,False,False,False,False,True,1
sgs,SGS,suscriptores,False,False,False,False,True,1
sickopticelectronicsau,"SICK OPTIC ELECTRONIC, SAU",suscriptores,False,False,False,False,True,1
sicpa,SICPA,datoscontacto,False,False,True,False,False,1
sifamfibreoptics,SIFAM Fibre Optics,suscriptores,False,False,False,False,True,1
sika,SIKA,suscriptores,False,False,False,False,True,1
silserviciosdeinventarioslogisticossl,SIL (Servicios de inventarios logísticos S.L.),datoscontacto,False,False,True,False,False,1
simonelectric,SIMON ELECTRIC,suscriptores,False,False,False,False,True,1
simuneatomistics,SIMUNE ATOMISTICS,suscriptores,False,False,False,False,True,1
sindito,SINDITO,datoscontacto,False,False,True,False,False,1
sintefas,SINTEF AS,suscriptores,False,False,False,False,True,1
sinutechsa,"SINUTECH, SA",suscriptores,False,False,False,False,True,1
skf,SKF,suscriptores,False,False,False,False,True,1
skfespanola,SKF Española,suscriptores,False,False,False,False,True,1
skfespanolasa,SKF Española S.A.,datoscontacto,False,False,True,False,False,1
slm,SLM,datoscontacto,False,False,True,False,False,1
slsoptics,SLS Optics,suscriptores,False,False,False,False,True,1
smasussmicrotec,SMA/SussMicrotec,suscriptores,False,False,False,False,True,1
smartbiosystem,SMART BIOSYSTEM,datoscontacto,False,False,True,False,False,1
smechamberofindia,SME Chamber of India,suscriptores,False,False,False,False,True,1
smfb,SMFB,suscriptores,False,False,False,False,True,1
smpautomotiveglobal,SMP Automotive Global,suscriptores,False,False,False,False,True,1
sms,SMS,suscriptores,False,False,False,False,True,1
sncf574invest,SNCF - 574 invest,suscriptores,False,False,False,False,True,1
socclusterdoaudiovisualgalegoclag,SOC CLUSTER DO AUDIOVISUAL GALEGO ( CLAG ),suscriptores,False,False,False,False,True,1
sociacionforodeautomociondecantabriagrupodeiniciativasregionalesdeautomociongiragira,SOCIACIÓN FORO DE AUTOMOCIÓN DE CANTABRIA GRUPO DE INICIATIVAS REGIONALES DE AUTOMOCIÓN GIRA ( GIRA ),suscriptores,False,False,False,False,True,1
soermar,SOERMAR,suscriptores,False,False,False,False,True,1
soitdevelopment,SOIT DEVELOPMENT,datoscontacto,False,False,True,False,False,1
solartysasociacionparalainternacionalizacionylainnovaciondelasempresasespanolasdeenergiasolar,SOLARTYS - Asociación para la Internacionalización y la Innovación de las Empresas Españolas de Energía Solar,datoscontacto,False,False,True,False,False,1
solartysasociacionespanolaparalainternacionalizacionylainnovaciondelasempresassolaressolartys,SOLARTYS -ASOCIACIÓN ESPAÑOLA PARA LA INTERNACIONALIZACIÓN Y LA INNOVACIÓN DE LAS EMPRESAS SOLARES- ( SOLARTYS ),suscriptores,False,False,False,False,True,1
solartysclusterdelenergiasolar,SOLARTYS- Clúster de l’energia solar,suscriptores,False,False,False,False,True,1
somenergiasccl,"SOM ENERGIA, SCCL",datoscontacto,False,False,True,False,False,1
sosv,SOSV,suscriptores,False,False,False,False,True,1
sothisserviciostecnologicos,SOTHIS SERVICIOS TECNOLOGICOS,suscriptores,False,False,False,False,True,1
sothisserviciostecnologicosslu,"SOTHIS SERVICIOS TECNOLOGICOS, S.L.U.",datoscontacto,False,False,True,False,False,1
sparcfoundry,SPARC FOUNDRY,suscriptores,False,False,False,False,True,1
spegcsociedaddepromocioneconomicadegrancanaria,SPEGC - Sociedad de Promoción Económica de Gran Canaria,datoscontacto,False,False,True,False,False,1
spi,SPI,suscriptores,False,False,False,False,True,1
spie,SPIE,suscriptores,False,False,False,False,True,1
spieeuropeltd,SPIE Europe Ltd,suscriptores,False,False,False,False,True,1
splenda,SPLENDA,datoscontacto,False,False,True,False,False,1
sprayingsystems,SPRAYING SYSTEMS,suscriptores,False,False,False,False,True,1
spri,SPRI,suscriptores,False,False,False,False,True,1
spriagenciavascadempresarial,SPRI - Agencia Vasca D. Empresarial,suscriptores,False,False,False,False,True,1
sprim,SPRIM,suscriptores,False,False,False,False,True,1
star,STAR,suscriptores,False,False,False,False,True,1
starlab,STARLAB,suscriptores,False,False,False,False,True,1
startupleaguebibaventurepartners,STARTUP LEAGUE / BIBA Venture Partners,suscriptores,False,False,False,False,True,1
stellantis,STELLANTIS,datoscontacto,False,False,True,False,False,1
stemphotonics,STEM Photonics,datoscontacto,False,False,True,False,False,1
stimulodesignagency,STIMULO Design Agency,suscriptores,False,False,False,False,True,1
stm,STM,suscriptores,False,False,False,False,True,1
stmmantenimientosl,"STM MANTENIMIENTO, S.L",suscriptores,False,False,False,False,True,1
strespecializaedtechnologyresourcesespanasa,STRE - Specializaed Technology Resources España S.A.,datoscontacto,False,False,True,False,False,1
suarainserccio,SUARA INSERCCIO,suscriptores,False,False,False,False,True,1
suez,SUEZ,suscriptores,False,False,False,False,True,1
suezventures,SUEZ VENTURES,suscriptores,False,False,False,False,True,1
sumcab,SUMCAB,suscriptores,False,False,False,False,True,1
supelec,SUPELEC,suscriptores,False,False,False,False,True,1
suss,SUSS,suscriptores,False,False,False,False,True,1
sussmicroopticssa,SUSS MicroOptics SA,suscriptores,False,False,False,False,True,1
svmac,SVMAC,suscriptores,False,False,False,False,True,1
svvu,SVVU,suscriptores,False,False,False,False,True,1
swissphotonics,SWISSPHOTONICS,suscriptores,False,False,False,False,True,1
swjtu,SWJTU,suscriptores,False,False,False,False,True,1
sydor,SYDOR,suscriptores,False,False,False,False,True,1
synthespiansl,SYNTHESPIAN SL,suscriptores,False,False,False,False,True,1
sypincsalpimientaproductions,SYP Inc. - Sal & Pimienta Productions,datoscontacto,False,False,True,False,False,1
sysmaq,SYSMAQ,datoscontacto,False,False,True,False,False,1
sacopa,Sacopa,suscriptores,False,False,False,False,True,1
sacopasau,Sacopa SAU,datoscontacto,False,False,True,False,False,1
sadiqengineering,Sadiq Engineering,datoscontacto,False,False,True,False,False,1
safelocsystema,Safeloc Systema,suscriptores,False,False,False,False,True,1
safranventure,Safran Venture,suscriptores,False,False,False,False,True,1
safranventures,Safran Ventures,suscriptores,False,False,False,False,True,1
sagetisbiotech,Sagetis Biotech,datoscontacto,False,False,True,False,False,1
saintgobainsekuritdeutschland,Saint-Gobain Sekurit Deutschland,suscriptores,False,False,False,False,True,1
sakanakogarapenagentzia,Sakanako Garapen Agentzia,suscriptores,False,False,False,False,True,1
sallentconsulting,Sallent Consulting,suscriptores,False,False,False,False,True,1
samcoinc,Samco Inc.,suscriptores,False,False,False,False,True,1
samuelneamaninstitute,Samuel Neaman Institute,suscriptores,False,False,False,False,True,1
sanfordlimited,Sanford Limited,datoscontacto,False,False,True,False,False,1
sanfordltd,Sanford Ltd,suscriptores,False,False,False,False,True,1
sanghaventures,Sangha Ventures,suscriptores,False,False,False,False,True,1
santpau,Sant Pau,suscriptores,False,False,False,False,True,1
sanzar,Sanzar,suscriptores,False,False,False,False,True,1
sarga,Sarga,datoscontacto,False,False,True,False,False,1
sartorius,Sartorius,suscriptores,False,False,False,False,True,1
scan3d,Scan3D,suscriptores,False,False,False,False,True,1
scandrojd,Scandrojd,suscriptores,False,False,False,False,True,1
schneiderelectricse,Schneider Electric SE,suscriptores,False,False,False,False,True,1
schneiderelectrics,Schneider Electrics,suscriptores,False,False,False,False,True,1
schnelleckelogisticsespanasa,Schnellecke Logistics España S.A.,datoscontacto,False,False,True,False,False,1
schoolofengineeringuniversityofwarwick,"School of Engineering, University of Warwick",suscriptores,False,False,False,False,True,1
schoolofphysicstrinitycollegedublinireland,"School of Physics, Trinity College Dublin Ireland",suscriptores,False,False,False,False,True,1
schottag,Schott AG,suscriptores,False,False,False,False,True,1
scientec,ScienTec,datoscontacto,False,False,True,False,False,1
scienceparkofcrete,Science Park of Crete,suscriptores,False,False,False,False,True,1
scientipolecapital,Scientipole Capital,suscriptores,False,False,False,False,True,1
scoobic,Scoobic,datoscontacto,False,False,True,False,False,1
scotlandeuropa,Scotland Europa,suscriptores,False,False,False,False,True,1
scottishenterpriseuk,Scottish Enterprise UK,suscriptores,False,False,False,False,True,1
scottishoptoelectronicsassociation,Scottish Optoelectronics Association,suscriptores,False,False,False,False,True,1
scottishoptoelectronicsassociationuk,Scottish Optoelectronics Association UK,suscriptores,False,False,False,False,True,1
screeningeagleproceq,Screening Eagle-Proceq,suscriptores,False,False,False,False,True,1
seaberysolucionessl,Seabery Soluciones S.L.,datoscontacto,False,False,True,False,False,1
sealedair,Sealed Air,suscriptores,False,False,False,False,True,1
searebel,Searebel,suscriptores,False,False,False,False,True,1
seastainableventures,Seastainable Ventures,datoscontacto,False,False,True,False,False,1
secartyssolartyssmartechcluster,Secartys (Solartys & Smartech Cluster),suscriptores,False,False,False,False,True,1
secciondecardiologiadelhospitalreinasofia,Sección de Cardiología del Hospital Reina Sofía,suscriptores,False,False,False,False,True,1
secotbcn,SecotBcn,suscriptores,False,False,False,False,True,1
secphoilof,Secpho/iLoF,suscriptores,False,False,False,False,True,1
sedoptica,Sedoptica,datoscontacto,False,False,True,False,False,1
seed4softcaphorn,Seed4soft/ CapHorn,suscriptores,False,False,False,False,True,1
segula,Segula,suscriptores,False,False,False,False,True,1
selenedevelopmentllc,Selene Development LLC,datoscontacto,False,False,True,False,False,1
self,Self,suscriptores,False,False,False,False,True,1
semailighting,Semai Lighting,datoscontacto,False,False,True,False,False,1
semizabalasl,Semi Zabala SL,datoscontacto,False,False,True,False,False,1
seneraeroespacialsa,Sener Aeroespacial S.A.,suscriptores,False,False,False,False,True,1
sensemediagroup,Sense Media Group,suscriptores,False,False,False,False,True,1
sensiasolutionssl,Sensia Solutions S.L.,suscriptores,False,False,False,False,True,1
sensofar,Sensofar,suscriptores,False,False,False,False,True,1
sensoresrpas,Sensores RPAS,suscriptores,False,False,False,False,True,1
sensoryca,Sensoryca,suscriptores,False,False,False,False,True,1
sensorycaslu,Sensoryca SLU,datoscontacto,False,False,True,False,False,1
senttix,Senttix,datoscontacto,False,False,True,False,False,1
sepiia,Sepiia,datoscontacto,False,False,True,False,False,1
sertec,Sertec,datoscontacto,False,False,True,False,False,1
servicevision,Servicevision,datoscontacto,False,False,True,False,False,1
servicevisionbis,Servicevision Bis,datoscontacto,False,False,True,False,False,1
serviciodedermatologiadelparcsalutmar,Servicio de Dermatología del Parc Salut Mar,suscriptores,False,False,False,False,True,1
serviciodehematologiayhemoterapiadelafjd,Servicio de Hematología y Hemoterapia de la FJD,suscriptores,False,False,False,False,True,1
serviciodehematologiayhemoterapiadelhospitaluniversitariopuertadehierro,Servicio de Hematología y Hemoterapia del Hospital Universitario Puerta de Hierro,suscriptores,False,False,False,False,True,1
serviciodeneurologiapediatricadelhospitalsantjoandedeu,Servicio de Neurología pediátrica del Hospital Sant Joan de Déu,suscriptores,False,False,False,False,True,1
serviciodecirugiaytraumatologiadelhospitalsantjoandedeu,Servicio de cirugía y traumatología del Hospital Sant Joan de Déu,suscriptores,False,False,False,False,True,1
servicioderehabilitacionymedicinafisicahospitalvalldhebron,Servicio de rehabilitación y medicina física Hospital Vall d'Hebron,suscriptores,False,False,False,False,True,1
servitron,Servitron,suscriptores,False,False,False,False,True,1
sevenetsa,Sevenet S.A.,suscriptores,False,False,False,False,True,1
seventurepartners,Seventure Partners,suscriptores,False,False,False,False,True,1
sgenia,Sgenia,datoscontacto,False,False,True,False,False,1
sgre,Sgre,suscriptores,False,False,False,False,True,1
sharpplus,Sharp Plus,suscriptores,False,False,False,False,True,1
sherpacapital,Sherpa Capital,datoscontacto,False,False,True,False,False,1
sick,Sick,suscriptores,False,False,False,False,True,1
sickopticelectronic,Sick Optic-Electronic,suscriptores,False,False,False,False,True,1
sickopticelectronicsa,Sick Optic-Electronic S.A.,datoscontacto,False,False,True,False,False,1
sidenor,Sidenor,suscriptores,False,False,False,False,True,1
siemens,Siemens,suscriptores,False,False,False,False,True,1
siemensindustry,Siemens- Industry,suscriptores,False,False,False,False,True,1
sifamfibreopticsltd,Sifam Fibre Optics Ltd,suscriptores,False,False,False,False,True,1
